   4.2300000e+02	  -1.6045782e+24	  -3.5916962e+23	  -2.2532670e+24	
   4.2400000e+02	  -1.4863330e+24	  -2.3988170e+23	  -2.1113244e+24	
   4.2500000e+02	  -1.1782952e+24	  -1.0363888e+24	  -2.0542350e+24	
   4.2600000e+02	  -2.1669750e+24	  -7.5987827e+23	  -3.5575040e+24	
   4.2700000e+02	  -2.9758150e+24	  -1.6633691e+24	  -4.3221431e+24	
   4.2800000e+02	  -3.1312065e+24	  -3.1519018e+24	  -3.8064722e+24	
   4.2900000e+02	  -1.2262934e+24	  -1.2628719e+24	  -1.4287312e+24	
   4.3000000e+02	  -1.5454493e+24	  -1.5435975e+24	  -1.4514772e+24	
   4.3100000e+02	  -2.2184663e+24	  -2.1034145e+24	  -2.0038655e+24	
   4.3200000e+02	  -1.6467699e+24	  -1.2428086e+24	  -1.9662237e+24	
   4.3300000e+02	  -1.3272855e+24	  -9.3023600e+23	  -1.3229285e+24	
   4.3400000e+02	  -1.2863524e+24	  -1.0511441e+24	  -7.7003610e+23	
   4.3500000e+02	  -2.4028856e+24	  -2.5581675e+24	  -2.2314182e+24	
   4.3600000e+02	  -2.8975740e+24	  -3.0398505e+24	  -2.7712149e+24	
   4.3700000e+02	  -2.4951549e+24	  -2.6505870e+24	  -2.3235949e+24	
   4.3800000e+02	  -8.8832517e+23	  -1.5260374e+24	  -7.9211111e+23	
   4.3900000e+02	  -1.4493166e+24	  -1.8719535e+24	  -1.0873093e+24	
   4.4000000e+02	  -2.0300585e+24	  -2.2530414e+24	  -1.6437544e+24	
   4.4100000e+02	  -1.3303473e+24	  -1.8255826e+24	  -1.8695165e+24	
   4.4200000e+02	  -8.7654259e+23	  -9.8697559e+23	  -1.0967551e+24	
   4.4300000e+02	  -9.9294551e+23	  -3.7581390e+23	  -4.9442019e+23	
   4.4400000e+02	  -2.1166673e+24	  -3.1190991e+23	  -7.0405545e+23	
   4.4500000e+02	  -2.2915364e+24	  -5.0381006e+23	  -1.2630187e+24	
   4.4600000e+02	  -1.8071634e+24	  -7.8230922e+23	  -1.3960566e+24	
